   -3.03864e-01     1.94202e-01

    1.80906e-01    -3.28986e-01
    1.60710e-01    -3.80034e-01

    1.80906e-01    -3.28986e-01
    1.80906e-01    -3.28986e-01

    1.80906e-01    -3.28986e-01
    1.80906e-01    -3.28986e-01

    1.80906e-01    -3.28986e-01
    1.94202e-01    -3.03864e-01

   -2.99028e-01     2.19324e-01
   -3.03864e-01     1.94202e-01

   -2.99028e-01     2.19324e-01
   -2.99028e-01     2.19324e-01

   -2.99028e-01     2.19324e-01
   -2.45520e-01     2.45520e-01

    2.19324e-01    -2.99028e-01
    1.94202e-01    -3.03864e-01

    2.19324e-01    -2.99028e-01
    2.19324e-01    -2.99028e-01

    2.19324e-01    -2.99028e-01
    2.45520e-01    -2.45520e-01

   -2.19324e-01     2.99028e-01
   -2.45520e-01     2.45520e-01

   -2.19324e-01     2.99028e-01
   -2.19324e-01     2.99028e-01

   -2.19324e-01     2.99028e-01
   -1.94202e-01     3.03864e-01

    2.99028e-01    -2.19324e-01
    2.45520e-01    -2.45520e-01

    2.99028e-01    -2.19324e-01
    2.99028e-01    -2.19324e-01

    2.99028e-01    -2.19324e-01
    3.03864e-01    -1.94202e-01

   -1.80906e-01     3.28986e-01
   -1.94202e-01     3.03864e-01

   -1.80906e-01     3.28986e-01
   -1.80906e-01     3.28986e-01

   -1.80906e-01     3.28986e-01
   -1.80906e-01     3.28986e-01

   -1.80906e-01     3.28986e-01
   -1.60710e-01     3.80034e-01

    3.28986e-01    -1.80906e-01
    3.03864e-01    -1.94202e-01

    3.28986e-01    -1.80906e-01
    3.28986e-01    -1.80906e-01

    3.28986e-01    -1.80906e-01
    3.28986e-01    -1.80906e-01

    3.28986e-01    -1.80906e-01
    3.80034e-01    -1.60710e-01

   -1.59374e-01     3.85252e-01
   -1.60710e-01     3.80034e-01

   -1.58107e-01     3.90203e-01
   -1.59207e-01     3.85905e-01

   -1.59374e-01     3.85252e-01
   -1.59374e-01     3.85252e-01

   -1.59207e-01     3.85905e-01
   -1.59374e-01     3.85252e-01

   -1.58107e-01     3.90203e-01
   -1.58107e-01     3.90203e-01

    3.90203e-01    -1.58107e-01
    3.90203e-01    -1.58107e-01

    3.85252e-01    -1.59374e-01
    3.80034e-01    -1.60710e-01

    3.90203e-01    -1.58107e-01
    3.85905e-01    -1.59207e-01

    3.85252e-01    -1.59374e-01
    3.85252e-01    -1.59374e-01

    3.85252e-01    -1.59374e-01
    3.85905e-01    -1.59207e-01

    3.28986e-01     1.80906e-01
    3.03864e-01     1.94202e-01

    3.28986e-01     1.80906e-01
    3.28986e-01     1.80906e-01

    3.28986e-01     1.80906e-01
    3.28986e-01     1.80906e-01

    3.03864e-01     1.94202e-01
    3.03864e-01     1.94202e-01

    3.85252e-01     1.59374e-01
    3.80034e-01     1.60710e-01

    3.80034e-01     1.60710e-01
    3.80034e-01     1.60710e-01

    3.90203e-01     1.58107e-01
    3.85252e-01     1.59374e-01

    3.28986e-01     1.80906e-01
    3.80034e-01     1.60710e-01

    1.94202e-01     3.03864e-01
    1.94202e-01     3.03864e-01

    1.80906e-01     3.28986e-01
    1.94202e-01     3.03864e-01

    1.80906e-01     3.28986e-01
    1.80906e-01     3.28986e-01

    1.80906e-01     3.28986e-01
    1.80906e-01     3.28986e-01

    2.45519e-01     2.45519e-01
    2.45519e-01     2.45519e-01

    2.45519e-01     2.45519e-01
    2.45519e-01     2.45519e-01

    1.80906e-01     3.28986e-01
    1.60710e-01     3.80034e-01

    1.60710e-01     3.80034e-01
    1.59374e-01     3.85252e-01

    1.60710e-01     3.80034e-01
    1.60710e-01     3.80034e-01

    1.58107e-01     3.90203e-01
    1.59374e-01     3.85252e-01

